27/01/2018 10:45,33.41,0,10.48,0.02,100,95.42,Weekend,Saturday,Maximum_Load
17/09/2018 18:45,52.6,32.94,0,0.02,84.75,100,Weekday,Monday,Medium_Load
10/06/2018 12:15,3.06,0,11.95,0,100,24.81,Weekend,Sunday,Light_Load
16/06/2018 09:45,22.93,0.07,9.29,0.01,100,92.68,Weekend,Saturday,Medium_Load
17/08/2018 15:45,58.61,37.94,0,0.03,83.95,100,Weekday,Friday,Maximum_Load
02/01/2018 16:45,147.46,65.27,0,0,91.44,100,Weekday,Tuesday,Medium_Load
23/02/2018 01:45,6.44,7.34,0,0,65.95,100,Weekday,Friday,Light_Load
30/11/2018 05:15,3.46,3.74,0,0,67.91,100,Weekday,Friday,Light_Load
16/08/2018 14:15,51.44,25.09,0,0.02,89.88,100,Weekday,Thursday,Maximum_Load
15/05/2018 16:15,113.26,46.48,0,0.05,92.51,100,Weekday,Tuesday,Maximum_Load
16/07/2018 14:00,50.47,35.53,0,0.02,81.77,100,Weekday,Monday,Maximum_Load
23/09/2018 01:45,2.56,5.22,0,0,44.03,100,Weekend,Sunday,Light_Load
20/04/2018 10:45,50.11,21.53,0,0.02,91.88,100,Weekday,Friday,Maximum_Load
09/12/2018 21:00,3.35,0,14.15,0,100,23.04,Weekend,Sunday,Light_Load
20/08/2018 19:00,45.36,21.71,0,0.02,90.2,100,Weekday,Monday,Medium_Load
29/03/2018 15:45,96.66,38.23,0,0.04,92.99,100,Weekday,Thursday,Maximum_Load
23/03/2018 11:15,89.53,56.63,0,0.04,84.51,100,Weekday,Friday,Maximum_Load
23/07/2018 03:45,2.84,5.04,0,0,49.09,100,Weekday,Monday,Light_Load
22/09/2018 22:30,2.7,6.52,0,0,38.26,100,Weekend,Saturday,Light_Load
06/05/2018 19:15,3.2,0,16.92,0,100,18.58,Weekend,Sunday,Light_Load
05/10/2018 08:30,46.91,44.6,0,0.02,72.47,100,Weekday,Friday,Light_Load
15/05/2018 11:15,55.08,43.24,0,0.03,78.66,100,Weekday,Tuesday,Maximum_Load
04/06/2018 15:45,64.26,17.89,0,0.03,96.34,100,Weekday,Monday,Maximum_Load
15/08/2018 07:15,2.66,4.46,0,0,51.22,100,Weekday,Wednesday,Light_Load
07/04/2018 20:30,3.67,0,21.82,0,100,16.59,Weekend,Saturday,Medium_Load
19/08/2018 22:45,2.66,4.9,0,0,47.71,100,Weekend,Sunday,Light_Load
13/05/2018 14:15,3.67,0,24.41,0,100,14.87,Weekend,Sunday,Light_Load
01/05/2018 12:45,3.24,0,16.27,0,100,19.53,Weekday,Tuesday,Light_Load
31/03/2018 13:15,3.67,0,25.56,0,100,14.21,Weekend,Saturday,Light_Load
19/01/2018 07:00,85.07,42.19,0,0.04,89.59,100,Weekday,Friday,Light_Load
17/03/2018 20:00,4,0,26.64,0,100,14.85,Weekend,Saturday,Medium_Load
14/05/2018 09:30,56.81,27.83,0,0.03,89.8,100,Weekday,Monday,Medium_Load
20/07/2018 23:00,3.17,0,3.71,0,100,64.96,Weekday,Friday,Medium_Load
29/09/2018 10:00,37.87,11.27,0,0.02,95.85,100,Weekend,Saturday,Medium_Load
26/08/2018 07:00,2.74,5.58,0,0,44.08,100,Weekend,Sunday,Light_Load
03/12/2018 19:15,47.74,20.12,0,0.02,92.15,100,Weekday,Monday,Maximum_Load
09/07/2018 20:30,42.05,9.47,0,0.02,97.56,100,Weekday,Monday,Medium_Load
20/05/2018 23:00,3.13,5.72,0,0,48,100,Weekend,Sunday,Medium_Load
14/11/2018 10:30,58.97,29.45,0,0.03,89.46,100,Weekday,Wednesday,Maximum_Load
26/06/2018 04:30,2.66,3.82,0,0,57.14,100,Weekday,Tuesday,Light_Load
15/07/2018 08:00,8.86,9.36,0,0,68.74,100,Weekend,Sunday,Light_Load
24/01/2018 13:15,75.17,31.32,0.65,0.03,92.31,100,Weekday,Wednesday,Medium_Load
04/01/2018 05:00,4.61,4.64,0,0,70.48,100,Weekday,Thursday,Light_Load
05/09/2018 15:00,48.49,21.82,0,0.02,91.19,100,Weekday,Wednesday,Maximum_Load
22/09/2018 01:45,2.52,4.32,0,0,50.39,100,Weekend,Saturday,Light_Load
28/04/2018 11:15,79.99,28.37,0,0.04,94.25,100,Weekend,Saturday,Maximum_Load
14/03/2018 15:15,52.13,16.27,0,0.02,95.46,100,Weekday,Wednesday,Maximum_Load
31/05/2018 03:00,2.92,5.33,0,0,48.05,100,Weekday,Thursday,Light_Load
04/06/2018 07:15,2.95,5.44,0,0,47.67,100,Weekday,Monday,Light_Load
21/01/2018 10:15,5.15,0,25.56,0,100,19.75,Weekend,Sunday,Light_Load
31/03/2018 02:45,2.77,3.67,0,0,60.24,100,Weekend,Saturday,Light_Load
04/04/2018 15:00,49,19.33,0,0.02,93.02,100,Weekday,Wednesday,Maximum_Load
13/07/2018 14:15,51.84,15.19,0,0.02,95.97,100,Weekday,Friday,Maximum_Load
23/11/2018 22:30,4.86,5.11,0,0,68.92,100,Weekday,Friday,Maximum_Load
05/06/2018 05:30,2.92,5.72,0,0,45.47,100,Weekday,Tuesday,Light_Load
26/10/2018 02:15,3.35,5.54,0,0,51.74,100,Weekday,Friday,Light_Load
05/06/2018 17:30,66.96,31.14,0.25,0.03,90.67,100,Weekday,Tuesday,Medium_Load
25/10/2018 13:15,29.48,10.51,5.26,0.01,94.19,98.45,Weekday,Thursday,Maximum_Load
14/07/2018 08:00,3.92,5.08,0,0,61.09,100,Weekend,Saturday,Light_Load
29/01/2018 02:30,4.18,4.28,0,0,69.87,100,Weekday,Monday,Light_Load
16/02/2018 18:30,3.13,0,6.16,0,100,45.3,Weekday,Friday,Light_Load
15/05/2018 13:30,64.04,29.95,0,0.03,90.58,100,Weekday,Tuesday,Maximum_Load
20/09/2018 09:30,38.63,16.34,0,0.02,92.1,100,Weekday,Thursday,Medium_Load
17/06/2018 02:15,2.77,4,0,0,56.93,100,Weekend,Sunday,Light_Load
18/01/2018 13:00,9.43,0.32,23.47,0,99.94,37.28,Weekday,Thursday,Medium_Load
11/02/2018 15:00,4.14,0,19.01,0,100,21.28,Weekend,Sunday,Light_Load
06/11/2018 05:30,3.17,5.51,0,0,49.87,100,Weekday,Tuesday,Light_Load
21/12/2018 11:45,57.85,23.98,0,0.03,92.38,100,Weekday,Friday,Maximum_Load
03/01/2018 23:45,4.57,4.43,0,0,71.8,100,Weekday,Wednesday,Light_Load
24/10/2018 19:30,3.82,0,17.35,0,100,21.5,Weekday,Wednesday,Medium_Load
08/08/2018 13:15,44.42,22.9,6.08,0.02,88.88,99.08,Weekday,Wednesday,Maximum_Load
01/06/2018 10:45,49,20.12,0,0.02,92.51,100,Weekday,Friday,Maximum_Load
29/09/2018 12:30,3.28,0,11.12,0,100,28.29,Weekend,Saturday,Medium_Load
30/12/2018 15:15,3.31,0,13.93,0,100,23.12,Weekend,Sunday,Light_Load
04/10/2018 18:15,48.67,36.43,0,0.02,80.06,100,Weekday,Thursday,Medium_Load
07/09/2018 18:45,54.97,31.28,0,0.03,86.91,100,Weekday,Friday,Medium_Load
30/04/2018 23:30,3.42,3.67,0,0,68.17,100,Weekday,Monday,Light_Load
14/08/2018 03:45,3.31,5.65,0,0,50.55,100,Weekday,Tuesday,Light_Load
23/05/2018 23:30,3.38,3.78,0,0,66.66,100,Weekday,Wednesday,Light_Load
08/10/2018 03:00,2.63,5.11,0,0,45.76,100,Weekday,Monday,Light_Load
29/12/2018 21:45,3.46,0,13.79,0,100,24.34,Weekend,Saturday,Light_Load
21/02/2018 10:15,73.55,36.11,0,0.03,89.77,100,Weekday,Wednesday,Maximum_Load
22/03/2018 04:00,3.35,4.21,0,0,62.27,100,Weekday,Thursday,Light_Load
22/04/2018 01:45,3.06,4.14,0,0,59.44,100,Weekend,Sunday,Light_Load
24/08/2018 05:45,2.92,6.01,0,0,43.7,100,Weekday,Friday,Light_Load
21/10/2018 00:45,2.77,4.64,0,0,51.26,100,Weekend,Sunday,Light_Load
18/09/2018 21:30,4.86,0,16.78,0,100,27.82,Weekday,Tuesday,Medium_Load
18/01/2018 05:00,38.48,29.92,0,0.02,78.94,100,Weekday,Thursday,Light_Load
08/12/2018 03:45,3.38,2.88,0,0,76.12,100,Weekend,Saturday,Light_Load
23/08/2018 18:45,43.24,19.01,0,0.02,91.54,100,Weekday,Thursday,Medium_Load
30/09/2018 22:30,3.17,6.55,0,0,43.56,100,Weekend,Sunday,Light_Load
01/06/2018 07:30,3.1,5.29,0,0,50.56,100,Weekday,Friday,Light_Load
05/02/2018 20:30,72.9,8.5,0.36,0.03,99.33,100,Weekday,Monday,Medium_Load
18/06/2018 04:45,2.81,3.74,0,0,60.07,100,Weekday,Monday,Light_Load
29/03/2018 20:00,49.82,17.86,0,0.02,94.13,100,Weekday,Thursday,Medium_Load
23/10/2018 01:30,3.67,6.37,0,0,49.92,100,Weekday,Tuesday,Light_Load
14/12/2018 05:30,4.5,3.42,0.07,0,79.62,99.99,Weekday,Friday,Light_Load
14/07/2018 14:15,35.86,13.43,0,0.02,93.65,100,Weekend,Saturday,Maximum_Load
13/07/2018 08:30,39.06,37.98,0,0.02,71.69,100,Weekday,Friday,Light_Load
03/07/2018 05:30,2.81,4.79,0,0,50.6,100,Weekday,Tuesday,Light_Load
04/10/2018 05:30,2.74,5.44,0,0,44.98,100,Weekday,Thursday,Light_Load
03/05/2018 07:00,3.13,4.36,0,0,58.32,100,Weekday,Thursday,Light_Load
21/01/2018 08:45,4.79,5.47,0.36,0,65.88,99.72,Weekend,Sunday,Light_Load
28/02/2018 16:15,107.17,54.25,0,0.05,89.22,100,Weekday,Wednesday,Medium_Load
17/06/2018 19:15,2.95,0,17.1,0,100,17,Weekend,Sunday,Light_Load
14/12/2018 05:00,4.46,3.49,0.04,0,78.75,100,Weekday,Friday,Light_Load
29/04/2018 18:00,3.38,0,19.73,0,100,16.89,Weekend,Sunday,Light_Load
24/09/2018 12:45,2.84,0,10.48,0,100,26.16,Weekday,Monday,Light_Load
16/09/2018 02:30,2.99,5.72,0,0,46.33,100,Weekend,Sunday,Light_Load
17/01/2018 08:00,7.24,4.57,0,0,84.56,100,Weekday,Wednesday,Light_Load
05/01/2018 15:00,81.72,28.76,0,0.04,94.33,100,Weekday,Friday,Medium_Load
24/06/2018 00:15,2.52,3.1,0,0,63.08,100,Weekend,Sunday,Light_Load
26/10/2018 11:30,72.9,43.52,0,0.03,85.86,100,Weekday,Friday,Maximum_Load
14/08/2018 01:45,2.84,5.4,0,0,46.55,100,Weekday,Tuesday,Light_Load
30/06/2018 19:30,3.74,0,18.04,0,100,20.3,Weekend,Saturday,Medium_Load
26/10/2018 22:15,3.78,6.01,0.11,0,53.24,99.96,Weekday,Friday,Medium_Load
16/06/2018 20:45,3.71,0,19.73,0,100,18.48,Weekend,Saturday,Medium_Load
21/04/2018 20:15,3.89,0,23.98,0,100,16.01,Weekend,Saturday,Medium_Load
16/07/2018 05:45,2.81,5,0,0,48.99,100,Weekday,Monday,Light_Load
01/02/2018 08:45,119.38,72.4,0,0.05,85.5,100,Weekday,Thursday,Light_Load
26/07/2018 21:00,7.06,0,23.62,0,100,28.64,Weekday,Thursday,Medium_Load
21/10/2018 15:45,10.37,0.22,11.88,0,99.98,65.76,Weekend,Sunday,Light_Load
31/05/2018 23:30,2.84,4.64,0,0,52.2,100,Weekday,Thursday,Light_Load
28/01/2018 21:30,6.3,0,26.78,0,100,22.9,Weekend,Sunday,Medium_Load
10/05/2018 02:30,3.06,3.82,0,0,62.52,100,Weekday,Thursday,Light_Load
08/02/2018 02:00,6.05,6.52,0,0,68.02,100,Weekday,Thursday,Light_Load
21/08/2018 01:15,2.66,5.08,0,0,46.39,100,Weekday,Tuesday,Light_Load
16/02/2018 09:00,3.35,0,13,0,100,24.95,Weekday,Friday,Light_Load
04/11/2018 15:45,91.66,25.27,0,0.04,96.4,100,Weekend,Sunday,Medium_Load
21/06/2018 05:30,2.88,5.4,0,0,47.06,100,Weekday,Thursday,Light_Load
18/05/2018 09:15,107.14,39.85,0,0.05,93.73,100,Weekday,Friday,Medium_Load
31/10/2018 11:15,117.47,60.01,0,0.05,89.05,100,Weekday,Wednesday,Maximum_Load
19/03/2018 03:45,3.1,3.64,0,0,64.84,100,Weekday,Monday,Light_Load
02/05/2018 21:00,20.74,0.04,14.9,0.01,100,81.21,Weekday,Wednesday,Medium_Load
28/08/2018 06:30,2.56,4.32,0,0,50.98,100,Weekday,Tuesday,Light_Load
30/05/2018 16:15,115.78,37.19,0,0.05,95.21,100,Weekday,Wednesday,Maximum_Load
04/10/2018 21:15,10.87,0.5,12.49,0,99.89,65.65,Weekday,Thursday,Medium_Load
23/07/2018 13:00,5.33,0,9.72,0,100,48.08,Weekday,Monday,Medium_Load
07/03/2018 19:30,5.29,0,26.89,0,100,19.3,Weekday,Wednesday,Medium_Load
04/10/2018 17:00,51.95,32.72,0,0.02,84.62,100,Weekday,Thursday,Maximum_Load
05/02/2018 12:15,20.66,5.04,19.51,0.01,97.15,72.71,Weekday,Monday,Medium_Load
07/02/2018 05:00,5.22,5.33,0,0,69.97,100,Weekday,Wednesday,Light_Load
23/11/2018 13:45,92.52,52.16,0,0.04,87.11,100,Weekday,Friday,Medium_Load
08/01/2018 06:30,3.35,4.32,0,0,61.28,100,Weekday,Monday,Light_Load
14/02/2018 09:45,4.68,0,27.43,0,100,16.82,Weekday,Wednesday,Light_Load
30/07/2018 13:30,60.41,30.38,0,0.03,89.34,100,Weekday,Monday,Maximum_Load
14/05/2018 01:30,3.38,4.14,0,0,63.24,100,Weekday,Monday,Light_Load
05/08/2018 13:30,2.92,0,16.31,0,100,17.62,Weekend,Sunday,Light_Load
23/01/2018 13:45,68.51,26.89,0,0.03,93.09,100,Weekday,Tuesday,Medium_Load
04/06/2018 02:00,2.92,5.33,0,0,48.05,100,Weekday,Monday,Light_Load
17/08/2018 03:45,2.77,5.58,0,0,44.46,100,Weekday,Friday,Light_Load
23/02/2018 03:15,5.94,7.24,0,0,63.43,100,Weekday,Friday,Light_Load
30/10/2018 05:45,2.88,3.85,0,0,59.9,100,Weekday,Tuesday,Light_Load
07/03/2018 14:30,122.87,53.89,0,0.06,91.58,100,Weekday,Wednesday,Maximum_Load
30/01/2018 03:30,5.87,5.36,0,0,73.85,100,Weekday,Tuesday,Light_Load
22/07/2018 20:00,3.02,0,16.74,0,100,17.75,Weekend,Sunday,Light_Load
08/12/2018 18:00,5.22,0,15.8,0,100,31.37,Weekend,Saturday,Maximum_Load
10/02/2018 20:45,3.92,0,17.64,0,100,21.69,Weekend,Saturday,Light_Load
22/05/2018 09:00,24.62,1.12,6.98,0.01,99.9,96.21,Weekday,Tuesday,Light_Load
30/05/2018 14:15,49.03,13.28,0,0.02,96.52,100,Weekday,Wednesday,Maximum_Load
01/10/2018 02:15,2.81,5.36,0,0,46.43,100,Weekday,Monday,Light_Load
14/01/2018 23:00,4.57,4,0,0,75.25,100,Weekend,Sunday,Maximum_Load
16/01/2018 08:00,13.61,10.66,0,0.01,78.73,100,Weekday,Tuesday,Light_Load
24/11/2018 22:30,3.46,3.1,0,0,74.48,100,Weekend,Saturday,Light_Load
30/09/2018 17:30,2.7,0,11.66,0,100,22.56,Weekend,Sunday,Light_Load
11/10/2018 07:00,2.88,5.69,0,0,45.16,100,Weekday,Thursday,Light_Load
15/02/2018 18:00,3.35,0,17.28,0,100,19.03,Weekday,Thursday,Light_Load
29/04/2018 10:15,3.78,0,20.45,0,100,18.18,Weekend,Sunday,Light_Load
04/10/2018 13:30,68.26,46.12,0,0.03,82.86,100,Weekday,Thursday,Maximum_Load
31/10/2018 01:30,3.6,5.83,0,0,52.54,100,Weekday,Wednesday,Light_Load
11/04/2018 06:30,3.28,5,0,0,54.85,100,Weekday,Wednesday,Light_Load
27/09/2018 19:15,37.76,16.92,0,0.02,91.26,100,Weekday,Thursday,Medium_Load
25/06/2018 13:15,75.13,23.47,1.55,0.03,95.45,99.98,Weekday,Monday,Maximum_Load
22/09/2018 17:45,2.81,0,10.66,0,100,25.49,Weekend,Saturday,Light_Load
13/05/2018 09:30,3.2,0,16.96,0,100,18.54,Weekend,Sunday,Light_Load
03/07/2018 12:00,66.67,51.48,0,0.03,79.15,100,Weekday,Tuesday,Maximum_Load
05/10/2018 19:00,50.29,27.14,0,0.02,88,100,Weekday,Friday,Medium_Load
07/07/2018 19:15,4.39,0,25.27,0,100,17.12,Weekend,Saturday,Medium_Load
23/07/2018 05:45,3.31,4.54,0,0,58.91,100,Weekday,Monday,Light_Load
21/03/2018 07:15,3.2,3.28,0,0,69.83,100,Weekday,Wednesday,Light_Load
16/08/2018 16:30,45.47,22.28,0,0.02,89.8,100,Weekday,Thursday,Maximum_Load
30/11/2018 19:00,63.11,30.64,0,0.03,89.96,100,Weekday,Friday,Maximum_Load
02/12/2018 17:00,3.53,0,14.33,0,100,23.92,Weekend,Sunday,Light_Load
26/06/2018 19:00,43.13,8.06,0.18,0.02,98.3,100,Weekday,Tuesday,Medium_Load
09/02/2018 01:45,11.77,9.97,0,0.01,76.3,100,Weekday,Friday,Light_Load
05/10/2018 09:00,55.94,25.38,0,0.03,91.07,100,Weekday,Friday,Light_Load
31/05/2018 01:00,2.95,5.51,0,0,47.2,100,Weekday,Thursday,Light_Load
09/12/2018 05:45,3.13,2.09,0.18,0,83.16,99.84,Weekend,Sunday,Light_Load
09/02/2018 21:15,85.43,19.98,0.29,0.04,97.37,100,Weekday,Friday,Medium_Load
27/04/2018 10:00,51.84,13.75,0.04,0.02,96.66,100,Weekday,Friday,Medium_Load
04/06/2018 18:30,86.36,59.11,0,0.04,82.52,100,Weekday,Monday,Medium_Load
22/01/2018 04:30,3.96,3.2,0,0,77.78,100,Weekday,Monday,Light_Load
14/09/2018 06:15,3.67,5.69,0,0,54.2,100,Weekday,Friday,Light_Load
13/03/2018 10:45,82.15,29.27,0,0.04,94.2,100,Weekday,Tuesday,Maximum_Load
10/07/2018 01:15,2.99,4.54,0,0,55,100,Weekday,Tuesday,Light_Load
06/12/2018 10:00,66.67,36.36,0,0.03,87.79,100,Weekday,Thursday,Medium_Load
12/08/2018 22:45,2.92,5.11,0,0,49.61,100,Weekend,Sunday,Light_Load
16/03/2018 04:45,3.2,4.54,0,0,57.61,100,Weekday,Friday,Light_Load
06/11/2018 00:45,3.74,7.2,0,0,46.1,100,Weekday,Tuesday,Light_Load
01/08/2018 06:15,2.7,4.82,0,0,48.87,100,Weekday,Wednesday,Light_Load
21/12/2018 11:15,67.79,32.72,0,0.03,90.06,100,Weekday,Friday,Maximum_Load
03/04/2018 01:15,3.67,4.57,0,0,62.62,100,Weekday,Tuesday,Light_Load
05/08/2018 01:45,2.81,5.33,0,0,46.64,100,Weekend,Sunday,Light_Load
29/11/2018 18:30,46.91,21.13,0,0.02,91.18,100,Weekday,Thursday,Maximum_Load
01/10/2018 16:30,52.56,30.49,0,0.02,86.5,100,Weekday,Monday,Maximum_Load
08/07/2018 11:30,98.96,46.3,0,0.05,90.58,100,Weekend,Sunday,Maximum_Load
03/05/2018 04:15,3.1,3.85,0,0,62.72,100,Weekday,Thursday,Light_Load
19/02/2018 14:30,58.54,31.18,0,0.03,88.26,100,Weekday,Monday,Medium_Load
23/07/2018 07:15,3.49,4.64,0,0,60.11,100,Weekday,Monday,Light_Load
08/02/2018 08:30,57.74,41.47,0,0.03,81.22,100,Weekday,Thursday,Light_Load
19/05/2018 12:45,6.23,0,24.16,0,100,24.97,Weekend,Saturday,Medium_Load
25/05/2018 16:30,69.8,47.27,0,0.03,82.8,100,Weekday,Friday,Maximum_Load
18/02/2018 15:00,3.53,0,16.7,0,100,20.68,Weekend,Sunday,Light_Load
27/09/2018 05:45,2.52,4.86,0,0,46.03,100,Weekday,Thursday,Light_Load
06/05/2018 13:45,3.2,0,16.92,0,100,18.58,Weekend,Sunday,Light_Load
15/04/2018 12:00,3.13,0,5.54,0,100,49.19,Weekend,Sunday,Light_Load
14/01/2018 10:00,11.66,0.04,20.45,0.01,100,49.53,Weekend,Sunday,Medium_Load
29/06/2018 17:45,25.7,0,9.47,0.01,100,93.83,Weekday,Friday,Medium_Load
25/11/2018 16:30,3.56,0,21.92,0,100,16.03,Weekend,Sunday,Light_Load
19/11/2018 21:00,26.64,0.04,5.18,0.01,100,98.16,Weekday,Monday,Medium_Load
02/03/2018 00:00,4.36,3.82,0,0,75.21,100,Weekday,Friday,Light_Load
26/02/2018 03:30,3.82,3.24,0,0,76.26,100,Weekday,Monday,Light_Load
30/05/2018 23:45,3.53,4.68,0,0,60.22,100,Weekday,Wednesday,Light_Load
20/11/2018 03:15,3.13,3.38,0,0,67.95,100,Weekday,Tuesday,Light_Load
02/09/2018 00:00,2.74,4.36,0,0,53.21,100,Weekend,Sunday,Light_Load
08/08/2018 00:15,2.92,5.29,0,0,48.33,100,Weekday,Wednesday,Light_Load
13/05/2018 07:15,2.88,4.72,0,0,52.09,100,Weekend,Sunday,Light_Load
18/02/2018 16:15,3.64,0,16.13,0,100,22.01,Weekend,Sunday,Light_Load
07/07/2018 00:30,3.06,5.29,0,0,50.07,100,Weekend,Saturday,Light_Load
02/12/2018 07:45,3.46,3.6,0,0,69.29,100,Weekend,Sunday,Light_Load
16/01/2018 02:00,4.64,5.72,0,0,63,100,Weekday,Tuesday,Light_Load
03/09/2018 09:15,46.66,24.84,0,0.02,88.27,100,Weekday,Monday,Medium_Load
04/12/2018 02:30,3.64,3.92,0,0,68.05,100,Weekday,Tuesday,Light_Load
20/05/2018 09:15,23.36,0,11.34,0.01,100,89.96,Weekend,Sunday,Medium_Load
16/04/2018 04:15,3.35,3.71,0,0,67.02,100,Weekday,Monday,Light_Load
04/08/2018 15:15,3.38,0,19.4,0,100,17.16,Weekend,Saturday,Light_Load
27/12/2018 02:00,4.18,3.42,0,0,77.4,100,Weekday,Thursday,Light_Load
03/05/2018 19:15,54.5,25.85,0,0.02,90.35,100,Weekday,Thursday,Medium_Load
11/12/2018 13:30,59.36,29.63,0,0.03,89.47,100,Weekday,Tuesday,Medium_Load
18/09/2018 16:15,41.08,19.94,0,0.02,89.96,100,Weekday,Tuesday,Maximum_Load
12/09/2018 06:00,2.88,5.18,0,0,48.59,100,Weekday,Wednesday,Light_Load
13/10/2018 09:00,59.26,38.27,0,0.03,84.01,100,Weekend,Saturday,Light_Load
28/10/2018 11:45,3.06,0,10.66,0,100,27.59,Weekend,Sunday,Light_Load
03/01/2018 05:30,4.57,4.21,0,0,73.55,100,Weekday,Wednesday,Light_Load
